date,hash,text,compound,sentiment
2009-04-07,-1133576799662301438,"Difficulties with GTalk  Closing the Division for the day. Later, everyone.",-0.296,negative
2009-04-07,419315181119174895,is knackered after working nights ,0.0,neutral
2009-04-07,-6323209998664292171,8 page essay ,0.0,neutral
2009-04-07,-4117413808943172601,ARGH! GEESE ATTACK!!! ,-0.6449,negative
2009-04-07,3901878929425100486,Migraines are not fun.. I wanna cry ,-0.7005,negative
2009-04-07,-6100651480949865131,"@tylerwalters  lo siento. You're not the only one tonight, if it's any consolation.",0.0,neutral
2009-04-07,-2472883616491460192,Bbutton ring fell off  needa replace one asap,0.0,neutral
2009-04-07,-7237556670809297036,who is working over the holidays?? i am!!! ,0.5908,positive
2009-04-07,-7967418666374248121,"@jeorgina Aww, Georgie!  Those boots sound killer though. XD",0.1343,positive
2009-04-07,-2163936299057386511,"@forfolkssake Not only is a reply to that email imminent, but also -shock!- that second review that was due yesterday. Housebound is bad ",-0.857,negative
2009-04-07,-7135322206977167989,"Haha, I'm sooo bored.... Friends are great aren't they? Oh I broke my TV... ",0.743,positive
2009-04-07,2292188562077247028,"@PamJH yes, more than 150 people killed and a lot missing ",-0.6124,negative
2009-04-07,2280444633081778087,I accidentally cut some of my hair ,-0.5423,negative
2009-04-07,8249345819771205897,@karmadillo No - bad - very bad  Not bought a single Easter Egg yet so in family bad books and dog is missing his extra long walks.,-0.8445,negative
2009-04-07,-1311373876111485828,wish i was going to melbourne this wkend for harlot house at tramp! ,0.4574,positive
2009-04-07,-6066683931383495196,gah... it wont let me make a myspace for my social studies campaign... ,0.0,neutral
2009-04-07,-5465122814875814294,Is still wondering how he managed to lose at golf to Dan last night - throwing away a 7 shot lead after the front 9! ,-0.4574,negative
2009-04-07,4955585613739709394,@trainhitsboy excellent taste as ever and perfect context.  I've never covered a Cure song in public  but have the Scorpions. sick.,-0.1901,negative
2009-04-07,2890042756607012625,it is not that hot outside today ,0.0,neutral
2009-04-07,8710311079434215792,@flurogoddess i would hope that most agree with you there. a worringly long day  hope all goes in your favour x,0.8883,positive
2009-04-07,-5484944792065202901,"Struck down with viral infection, peaved getting ill. ",-0.5859,negative
2009-04-07,4828950248364510525,More boring job hunting.. ,-0.3804,negative
2009-04-07,5975829336668114171,@Nicolawills13 is the chat on line yet? now not on freeview not good ,-0.3412,negative
2009-04-07,3360965902010658511,"@yasminkaye Do it!! Don't be grumpy though, that makes the internet a sad panda ",-0.5696,negative
2009-04-07,6242321439056078978,has got back from her driving lesson and is now waiting to go do some revision ,0.0,neutral
2009-04-07,2458007956632239503,I am sooo tired and soooo guilty ,-0.6908,negative
2009-04-07,2128811064328277196,is at shisha with NJ and Syarif. heheheheh. using Syarif's new laptop. LOL budak poly ,0.5473,positive
2009-04-07,-5907588985829729944,@andyclemmensen  lol i know i hate old computers  they suck big time! :p,-0.4753,negative
2009-04-07,3767378841126778534,@Nappytabs aaaaah im insanely annoyed at the fact that i didnt get to meet you  and i wanted it to be my birthday wishhh. ahah awwwwwww.,-0.3818,negative
2009-04-07,-5147165407929468519,has a cold ,0.0,neutral
2009-04-07,975702374765109910,bored. sam cant come over ,-0.2732,negative
2009-04-07,-7627581633428793764,@wgrzmarissa / Great. That'll make for a long adventurous commute! ,0.7777,positive
2009-04-07,2559152357594247895,"Gee, 4 1/2 hours of sleep is definitely not enough. It's going to be another tough day. ",0.296,positive
2009-04-07,3500899537742866561,@RobertCastley can't quite see 'em from Barclaycard ,0.0,neutral
2009-04-07,1813072405233866003,is a single lady ,0.0,neutral
2009-04-07,3284564419680927752,boredd need 2 get redy soon cba tho ,0.0,neutral
2009-04-07,8858809293175876858,No 12-hour coma today. I had a nightmare that shook me awake. ,-0.3818,negative
2009-04-07,3960132382574549395,@mesteras guess I can't ask you to help me find blue contacts then ,0.4019,positive
2009-04-07,5851725503751514198,@QueenSerena1 just keep trying to upload it babe... it will upload...sometimes you need to try at least a dozen times..i know ,0.0,neutral
2009-04-07,-5985000220241659138,@Sixxjohn I'm the worst I know  but I'll be back soon,-0.3716,negative
2009-04-07,363986744921310548,Missing the football tonight due to work. Not looking forward to later. ,-0.296,negative
2009-04-07,5998322068490326303,"Ugh, I need a bigger ipod. Like seriously ",-0.25,negative
2009-04-07,5339069650306232998,@iCoopers You tease  But thank you ,0.3818,positive
2009-04-07,2256499251763403483,NAB didn't pass on the cut. I wonder what ANZ will do now. ,-0.2732,negative
2009-04-07,7651651089056986721,@westy154 Me too   I don't do suits.  I look like I'm in fancy dress.  Especially with shoulder pads.,0.3612,positive
2009-04-07,-8741255666604342380,Nambu getting some good reviews as an alternative to TweetDeck - sadly Mac only ,0.0258,neutral
2009-04-07,-4754906423007341590,@pgreenbe I agree. But I hope u'll pardon my technology colored glasses while I learn the ropes of mgmt &amp; strategy.  It was top of mind,0.8674,positive
2009-04-07,4326822494335245639,12:20 i don't know what to do ,0.0,neutral
2009-04-07,8360134519811887348,Postponing my trip to Kenya. G/F going to TZ for training for a few weeks ,-0.128,negative
2009-04-07,-5025384867942318709,Very concerned to see cyclist had been knocked off bike at bottom of North Walls.   Very much hope they will be OK.,0.4902,positive
2009-04-07,7196972230670570830,"Fellow Philip Glass lovers, have you seen  this? (+ he's in concert @ Miami U next Wed but I'm  speaking somewhere   http://bit.ly/9BdqX",0.296,positive
2009-04-07,-2532784409863906213,awake...cannot go back 2 sleep &amp; its still snowing outside....wondering am i going 2 b able 2 go n e where 2day ,0.0,neutral
2009-04-07,-4216359375416369407,"@africana oh noooo  i hope you're ok, what did you eat? &lt;3333",0.4404,positive
2009-04-07,-4069747433936033505,@dailycomplainer    I'm sorry... if I didn't have to pay 450 for rent I would be going lameeeeee,-0.001,neutral
2009-04-07,-1153732140903751864,"I bought an iPhone 3g off eBay like 2weeks ago, still hasn't come ",0.3612,positive
2009-04-07,-3868439376445459222,@PD78 I was being nice. Poor you....hope you feel better soon ,0.3818,positive
2009-04-07,-8312297979528388166,"@tbrd damn it, Craig can;t make it ",-0.4019,negative
2009-04-07,7760384010785055874,I'm too sick from my meds to even stand  FML,-0.5106,negative
2009-04-07,5147422248915398286,"@marshmallowpie luckily not, lot of devastation there, very bad situation ",0.2117,positive
2009-04-07,3442419248272249800,@CassieFX You a lost cause girl  ;),-0.1027,negative
2009-04-07,-8426691030568563864,"@Tittch Big hugs, I hope everything goes peacefully ",0.8591,positive
2009-04-07,-6443943602306874897,Ack everybody's talking about Krispy Kreme. And I have a tooth ache right now. ,-0.3818,negative
2009-04-07,-4365292300490374029,"Dinner was gross. Took forever and tasted like dog food. It was probably nice, but i hate food. ",-0.6652,negative
2009-04-07,6803559171067468145,Fuxing homework ,0.0,neutral
2009-04-07,-1192548170128339595,@HarrietPenguin Very jealous! Seeing him later this year at MEN but won't be the same as a little gig ,-0.3482,negative
2009-04-07,-6086093286701457847, AFI are not at reading til sunday this sucks !!!!!!!!!,-0.6178,negative
2009-04-07,-3942403842042935332,@EmeraldDiscount That's fine. Not sure about forecast though ,-0.0418,neutral
2009-04-07,3808091960309762745,@avalanchelynn habanero.... hot hot hot.... hard to find here in Australia ,-0.1027,negative
2009-04-07,4769626419660042048,what to do ,0.0,neutral
2009-04-07,5182217950020834106,"I hate coming in early, throws me right out with lunch. Been hungry for the past two hours - 40 minutes still to go. ",-0.5719,negative
2009-04-07,8048955602907101173,"mmmm chocolate cupcake.... This is all Lorraine Kelly's fault you know, her and her cakestand full of cupcakes.. I'm getting hooked ",-0.4019,negative
2009-04-07,-6976509489836539054,"@edibow haha, I have snot power too......1 week and counting! ",0.5093,positive
2009-04-07,816237880569872261,Whats up with the world? why do ppl decide to shoot others?  watching the news is so depressing,-0.7291,negative
2009-04-07,1467490105211469621,@Ayla_F I'm not so sure anymore ,-0.3556,negative
2009-04-07,3163775961998763379,"@doqtu84 too much flash, and the guestbook is outdated ",0.0,neutral
2009-04-07,8908496966154558455,too many updates on twitter... not able to follow everything ,0.0,neutral
2009-04-07,-6946323614310026839,"I am in a situation to write internals, but will have to write DMW ",0.0,neutral
2009-04-07,-4489795469764812546,want to go into town but don't really feel like walking down their on my own ,-0.4261,negative
2009-04-07,-7046739629807129376,Got a really bad throat  Gonna see if we've got any yoghurt in.,-0.5849,negative
2009-04-07,3073700239676334395,@LPetersson pls pls PHOTOS!  Iï¿½m not gonna sign up to Facebook just to see photos.  Put them on Flickr or something! ,0.2924,positive
2009-04-07,1694313172231907592,Good morning at work  don't wanna be there fuckit another day another dollar!!!,0.5826,positive
2009-04-07,-8190214746879901435,@mokshjuneja  A good movie (premier) would cheer me up!,0.7574,positive
2009-04-07,2674900818510300326,@DonnaNBC4 there were actually 2 blankets.  Out of control!  Poor guy ,-0.5255,negative
2009-04-07,491126286654539002,has a bad head ,-0.5423,negative
2009-04-07,3266448189221283979,@ZeenaV Sims 2 shut down on me again. ,0.0,neutral
2009-04-07,-1177376837958901791,"@spaulds1 Hey , I'm good thanks , just had lunch  hehe , it's noon overhere ( Belgium ) and it's raining ",0.7003,positive
2009-04-07,-4652121393391416992,"@fallbrooke Eric, get a twitter! Lol and sorry about your teeth...  why are you getting them out? Dentists will do anything for money....",0.4199,positive
2009-04-07,1000670677017536762,"my thoughts and prayers go out to the people affected in the earthquake, Italy ",-0.1531,negative
2009-04-07,6103083412931024489,I heard somebody is going to be killed off of CSI NY!!! NOOOOOO  so sad,-0.8851,negative
2009-04-07,-2330060698298486241,eating cold dinner ,0.0,neutral
2009-04-07,2433629238003081913,"@philipjohn I know what you mean, we didn't have the drop down to start with, but were getting complaints. I can't win ",-0.8048,negative
2009-04-07,6864195121278392297,@Schofe I feel so sorry for the women that lost her husband to those disgusting thugs! Hearing her story made me cry ,-0.87,negative
2009-04-07,-442314375169014141,"gets kinda annoyed for no apparent reason  off to do some religion homework, then some english D:",-0.0799,negative
2009-04-07,-8656523058270046205,"STILL reconcilling bloody key deposits,craving hot beaches, and blue sea's my baby and me sitting under palm tree's! Not gonna happen! ",-0.5399,negative
2009-04-07,-2767036985161036101,I'm not in mood+situation to write internals but will have to write DMW tomo ,0.0,neutral
2009-04-07,-8020627355728041834,@BigB3n lots of imitations too! ,0.0,neutral
2009-04-07,8632103038584077683,@MagicBartender Heya. Aww I missed PS. I didnt see your tweet until now. ,-0.296,negative
2009-04-07,8877308366719802278,@weblivz What a boot. I would have demanded one stinking scone from her mighty haul ,-0.6486,negative
2009-04-07,-7509017076411152468,"its morning. way too early. way too little sleep. really dragging myself to the gym, and I don't have my mp3 player. this is gonna suck. ",-0.4404,negative
2009-04-07,-1283308668518369218,@heidimontag can't wait for your album.. yay! but i want it now  when will it be out ?,0.4482,positive
2009-04-07,-4168962342788895560,"following some twitter accounts that report on earthquakes. situation in Abruzzo, Italy, is not good.180 dead. photos http://ow.ly/2fRj ",0.5334,positive
2009-04-07,-8390566538607285943,"i need a better tweet from russ, mine was just an answer to a question and not ACTUAL love ",-0.12,negative
2009-04-07,-3519765299193403101,Got to get appointment for ultrasound  Doc didnt pick up on it until blood tests as normally prob for obese peeps....and well Im not.....,0.2732,positive
2009-04-07,-6411114539831195270,is job hunting again... dont want to but i'm too unhappy at work. been there too long n need to leave n do something i enjoy.  ,0.0487,neutral
2009-04-07,-3607500318203444145,Oh no the weather has turned bad. 3m seas predicted for tomorrow. This could cause a real problem  hopefully the prediction is wrong,-0.8316,negative
